


                  RAYLEIGH WAVE      MODE #  0

                           FREQ          PHASE VEL
              5118    0.1876831055     2.8938281328
              5119    0.1876220703     2.8939246704
              5120    0.1875610352     2.8940212604
              5121    0.1875000000     2.8941179026
              5122    0.1874389648     2.8942145973
              5123    0.1873779297     2.8943113442
              5124    0.1873168945     2.8944081435
              5125    0.1872558594     2.8945049950
              5126    0.1871948242     2.8946018989
              5127    0.1871337891     2.8946988551
              5128    0.1870727539     2.8947958635
              5129    0.1870117188     2.8948929242
              5130    0.1869506836     2.8949900371
              5131    0.1868896484     2.8950872023
              5132    0.1868286133     2.8951844198
              5133    0.1867675781     2.8952816894
              5134    0.1867065430     2.8953790113
              5135    0.1866455078     2.8954763854
              5136    0.1865844727     2.8955738117
              5137    0.1865234375     2.8956712902
              5138    0.1864624023     2.8957688208
              5139    0.1864013672     2.8958664036
              5140    0.1863403320     2.8959640386
              5141    0.1862792969     2.8960617257
              5142    0.1862182617     2.8961594649
              5143    0.1861572266     2.8962572563
              5144    0.1860961914     2.8963550997
              5145    0.1860351562     2.8964529953
              5146    0.1859741211     2.8965509429
              5147    0.1859130859     2.8966489426
              5148    0.1858520508     2.8967469944
              5149    0.1857910156     2.8968450982
              5150    0.1857299805     2.8969432541
              5151    0.1856689453     2.8970414620
              5152    0.1856079102     2.8971397219
              5153    0.1855468750     2.8972380338
              5154    0.1854858398     2.8973363977
              5155    0.1854248047     2.8974348136
              5156    0.1853637695     2.8975332814
              5157    0.1853027344     2.8976318012
              5158    0.1852416992     2.8977303729
              5159    0.1851806641     2.8978289965
              5160    0.1851196289     2.8979276721
              5161    0.1850585938     2.8980263995
              5162    0.1849975586     2.8981251788
              5163    0.1849365234     2.8982240100
              5164    0.1848754883     2.8983228931
              5165    0.1848144531     2.8984218280
              5166    0.1847534180     2.8985208147
              5167    0.1846923828     2.8986198532
              5168    0.1846313477     2.8987189436
              5169    0.1845703125     2.8988180857
              5170    0.1845092773     2.8989172796
              5171    0.1844482422     2.8990165253
              5172    0.1843872070     2.8991158227
              5173    0.1843261719     2.8992151718
              5174    0.1842651367     2.8993145726
              5175    0.1842041016     2.8994140252
              5176    0.1841430664     2.8995135294
              5177    0.1840820312     2.8996130853
              5178    0.1840209961     2.8997126928
              5179    0.1839599609     2.8998123520
              5180    0.1838989258     2.8999120628
              5181    0.1838378906     2.9000118252
              5182    0.1837768555     2.9001116392
              5183    0.1837158203     2.9002115047
              5184    0.1836547852     2.9003114219
              5185    0.1835937500     2.9004113905
              5186    0.1835327148     2.9005114107
              5187    0.1834716797     2.9006114824
              5188    0.1834106445     2.9007116056
              5189    0.1833496094     2.9008117803
              5190    0.1832885742     2.9009120064
              5191    0.1832275391     2.9010122840
              5192    0.1831665039     2.9011126130
              5193    0.1831054688     2.9012129934
              5194    0.1830444336     2.9013134252
              5195    0.1829833984     2.9014139084
              5196    0.1829223633     2.9015144429
              5197    0.1828613281     2.9016150288
              5198    0.1828002930     2.9017156659
              5199    0.1827392578     2.9018163544
              5200    0.1826782227     2.9019170942
              5201    0.1826171875     2.9020178852
              5202    0.1825561523     2.9021187275
              5203    0.1824951172     2.9022196210
              5204    0.1824340820     2.9023205658
              5205    0.1823730469     2.9024215617
              5206    0.1823120117     2.9025226088
              5207    0.1822509766     2.9026237070
              5208    0.1821899414     2.9027248564
